MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,log_SalePrice,pt_SalePrice,AgebySale,GarageAge,RemodAge,bin_BsmtFullBath,bin_BsmtHalfBath,bin_HalfBath,bin_FullBath,bin_KitchenAbvGr,bin_BedroomAbvGr,bin_TotRmsAbvGrd,bin_Fireplaces,bin_GarageCars,TotalBath,bin_TotalBath,log_LotFrontage,log_LotArea,log_MasVnrArea,log_BsmtFinSF2,log_1stFlrSF,log_GrLivArea,log_WoodDeckSF,log_OpenPorchSF,log_ScreenPorch,log_PoolArea,log_MiscVal,has_MasVnr,has_2ndFlr,has_LowQualFin,has_WoodDeck,has_OpenPorch,has_EnclosedPorch,has_3SsnPorch,has_ScreenPorch,has_Pool,has_Bsmt,has_Garage,ind_BsmtFinSF1,ind_BsmtFinSF2,ind_MiscVal,TotalLivArea,TotalFlrSF,TotalPorchSF,log_TotalLivArea,log_TotalFlrSF,log_TotalPorchSF,ord_LotShape,ord_LandSlope,ord_ExterQual,ord_ExterCond,ord_BsmtQual,ord_BsmtCond,ord_BsmtExposure,ord_BsmtFinType1,ord_BsmtFinType2,ord_HeatingQC,ord_Electrical,ord_KitchenQual,ord_Functional,ord_FireplaceQu,ord_GarageFinish,ord_GarageQual,ord_GarageCond,ord_PavedDrive,ord_PoolQC,ord_Fence,bin_LotShape,bin_LandSlope,bin_ExterCond,bin_BsmtCond,bin_HeatingQC,bin_Electrical,bin_Functional,bin_GarageQual,bin_GarageCond,bin_PoolQC,bin_Fence,bin_OverallQual,bin_OverallCond,ordbin_LotShape,ordbin_LandSlope,ordbin_ExterCond,ordbin_BsmtCond,ordbin_HeatingQC,ordbin_Electrical,ordbin_Functional,ordbin_GarageQual,ordbin_GarageCond,ordbin_PoolQC,ordbin_Fence,bin_MSSubClass,bin_Neighborhood,bin_Condition1,bin_Condition2,bin_HouseStyle,bin_RoofStyle,bin_RoofMatl,bin_Exterior1st,bin_Exterior2nd,bin_Foundation,bin_Heating,bin_GarageType,bin_MiscFeature,bin_SaleType,bin_SaleCondition
60,RL,92.0,10120,Pave,No alley access,Reg,Lvl,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1994,1994,Hip,CompShg,VinylSd,VinylSd,BrkFace,391.0,Gd,TA,PConc,Gd,TA,No,GLQ,740,Unf,0,425,1165,GasA,Ex,Y,SBrkr,1203,1323,0,2526,1,0,2,1,4,1,Gd,8,Typ,1,TA,Attchd,1994.0,RFn,3,844,TA,TA,Y,309,78,0,0,0,0,No Pool,No Fence,None,0,12,2006,WD,Normal,290000,12.577636201962656,9.6799214338456,12,12.0,12,1,0,1,1,0,2,4,1,3,3.5,5,4.532599493153256,9.222367752188902,5.971261839790462,0.0,7.093404625868766,7.834788107388194,5.736572297479192,4.3694478524670215,0.0,0.0,0.0,1,1,0,1,1,0,0,0,0,1,1,1,0,0,3266,3691,78,8.09162741160107,8.213923595622743,4.3694478524670215,Reg,Gtl,Gd,TA,Gd,TA,No,GLQ,Unf,Ex,SBrkr,Gd,Typ,TA,RFn,TA,TA,Y,No Pool,No Fence,Reg,Gtl,TA,TA,Ex,SBrkr,Typ,TA,TA,No Pool,No Fence,5,2,Reg,Gtl,TA,TA,Ex,SBrkr,Typ,TA,TA,No Pool,No Fence,60,NoRidge,Norm,Norm,2Story,Hip,CompShg,VinylSd,VinylSd,PConc,GasA,Attchd,None,WD,Normal
20,RL,73.0,8688,Pave,No alley access,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,228.0,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,1616,1616,GasA,Ex,Y,SBrkr,1616,0,0,1616,0,0,2,0,3,1,Gd,7,Typ,0,No Fireplace,Attchd,2005.0,RFn,3,834,TA,TA,Y,208,59,0,0,0,0,No Pool,No Fence,None,0,4,2006,WD,Normal,232000,12.354492650648448,9.550390861709328,1,1.0,1,0,0,0,1,0,1,3,0,3,2.0,2,4.30406509320417,9.069813136839207,5.43372200355424,0.0,7.388327859577107,7.388327859577107,5.342334251964811,4.0943445622221,0.0,0.0,0.0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1616,3232,59,7.388327859577107,8.081165777725433,4.0943445622221,Reg,Gtl,Gd,TA,Gd,TA,Av,Unf,Unf,Ex,SBrkr,Gd,Typ,No Fireplace,RFn,TA,TA,Y,No Pool,No Fence,Reg,Gtl,TA,TA,Ex,SBrkr,Typ,TA,TA,No Pool,No Fence,4,2,Reg,Gtl,TA,TA,Ex,SBrkr,Typ,TA,TA,No Pool,No Fence,20,Somerst,Norm,Norm,1Story,Gable,CompShg,VinylSd,VinylSd,PConc,GasA,Attchd,None,WD,Normal
160,RM,32.0,3363,Pave,No alley access,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,117.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,976,976,GasA,Ex,Y,SBrkr,976,732,0,1708,0,0,2,0,3,1,Gd,7,Maj1,0,No Fireplace,Detchd,2004.0,Unf,2,380,TA,TA,Y,0,40,0,0,0,0,No Pool,No Fence,None,0,4,2006,WD,Normal,130000,11.77528972943772,9.208230873977469,2,2.0,2,0,0,0,1,0,1,3,0,2,2.0,2,3.4965075614664802,8.120886021092838,4.770684624465665,0.0,6.884486652042782,7.443663683115591,0.0,3.713572066704308,0.0,0.0,0.0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1708,2684,40,7.443663683115591,7.895436006942965,3.713572066704308,Reg,Gtl,Gd,TA,Gd,TA,No,Unf,Unf,Ex,SBrkr,Gd,Maj1,No Fireplace,Unf,TA,TA,Y,No Pool,No Fence,Reg,Gtl,TA,TA,Ex,SBrkr,SeMa12Mo,TA,TA,No Pool,No Fence,4,2,Reg,Gtl,TA,TA,Ex,SBrkr,SeMa12Mo,TA,TA,No Pool,No Fence,160,Edwards,Norm,Norm,2Story,Gable,CompShg,VinylSd,VinylSd,PConc,GasA,Detchd,None,WD,Normal
20,RL,108.0,13173,Pave,No alley access,IR1,Lvl,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2006,2007,Hip,CompShg,VinylSd,VinylSd,Stone,300.0,Gd,TA,PConc,Ex,TA,No,GLQ,1572,Unf,0,80,1652,GasA,Ex,Y,SBrkr,1652,0,0,1652,1,0,2,0,2,1,Ex,6,Typ,2,Ex,Attchd,2006.0,Fin,2,840,TA,TA,Y,404,102,0,0,0,0,No Pool,No Fence,None,0,11,2009,WD,Normal,325000,12.691580461311874,9.74557914835107,3,3.0,2,1,0,0,1,0,0,2,2,2,3.0,4,4.6913478822291435,9.486000469200638,5.707110264748875,0.0,7.410347097821024,7.410347097821024,6.003887067106539,4.634728988229636,0.0,0.0,0.0,1,0,0,1,1,0,0,0,0,1,1,1,0,0,3224,3304,102,8.078688229229872,8.103191752285786,4.634728988229636,IR1,Gtl,Gd,TA,Ex,TA,No,GLQ,Unf,Ex,SBrkr,Ex,Typ,Ex,Fin,TA,TA,Y,No Pool,No Fence,IR1,Gtl,TA,TA,Ex,SBrkr,Typ,TA,TA,No Pool,No Fence,6,2,IR1,Gtl,TA,TA,Ex,SBrkr,Typ,TA,TA,No Pool,No Fence,20,NridgHt,Norm,Norm,1Story,Hip,CompShg,VinylSd,VinylSd,PConc,GasA,Attchd,None,WD,Normal
120,RL,48.0,6955,Pave,No alley access,IR1,Lvl,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,Stone,94.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1368,1368,GasA,Ex,Y,SBrkr,1368,0,0,1368,0,0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2005.0,RFn,2,474,TA,TA,Y,132,35,0,0,0,0,No Pool,No Fence,None,0,9,2006,New,Partial,202500,12.218495165528731,9.47082624486643,1,1.0,0,0,0,0,1,0,0,2,1,2,2.0,2,3.8918202981106265,8.847359875474174,4.553876891600541,0.0,7.221835825288449,7.221835825288449,4.890349128221754,3.58351893845611,0.0,0.0,0.0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1368,2736,35,7.221835825288449,7.914617709040679,3.58351893845611,IR1,Gtl,Gd,TA,Gd,TA,No,Unf,Unf,Ex,SBrkr,Gd,Typ,Gd,RFn,TA,TA,Y,No Pool,No Fence,IR1,Gtl,TA,TA,Ex,SBrkr,Typ,TA,TA,No Pool,No Fence,4,2,IR1,Gtl,TA,TA,Ex,SBrkr,Typ,TA,TA,No Pool,No Fence,120,NridgHt,Norm,Norm,1Story,Gable,CompShg,VinylSd,VinylSd,PConc,GasA,Attchd,None,New,Partial
20,RL,60.0,8072,Pave,No alley access,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1994,1995,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,PConc,Gd,Gd,No,ALQ,746,Unf,0,244,990,GasA,Ex,Y,SBrkr,990,0,0,990,1,0,1,0,3,1,TA,5,Typ,0,No Fireplace,Detchd,2000.0,Unf,2,480,TA,TA,Y,0,64,0,0,0,0,No Pool,No Fence,None,0,5,2009,WD,Normal,138000,11.835008964139341,9.243910659664026,15,9.0,14,1,0,0,0,0,1,1,0,2,2.0,2,4.110873864173311,8.996280439395015,0.0,0.0,6.898714534329988,6.898714534329988,0.0,4.174387269895637,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1736,1980,64,7.459914766241105,7.591357046698551,4.174387269895637,Reg,Gtl,TA,Gd,Gd,Gd,No,ALQ,Unf,Ex,SBrkr,TA,Typ,No Fireplace,Unf,TA,TA,Y,No Pool,No Fence,Reg,Gtl,GdEx,Gd,Ex,SBrkr,Typ,TA,TA,No Pool,No Fence,2,2,Reg,Gtl,GdEx,Gd,Ex,SBrkr,Typ,TA,TA,No Pool,No Fence,20,CollgCr,Norm,Norm,1Story,Gable,CompShg,VinylSd,VinylSd,PConc,GasA,Detchd,None,WD,Normal
20,RM,100.0,12000,Pave,No alley access,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,7,1948,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,GLQ,144,ALQ,608,172,924,GasA,Ex,Y,SBrkr,1122,0,0,1122,1,0,1,0,2,1,Gd,6,Typ,0,No Fireplace,Attchd,1948.0,Unf,2,528,TA,TA,Y,0,36,0,0,0,0,No Pool,GdWo,None,0,5,2008,WD,Normal,147000,11.898187865760873,9.281556407541538,60,60.0,3,1,0,0,0,0,0,2,0,2,2.0,2,4.61512051684126,9.392745258631441,0.0,6.411818267709897,7.023758954738443,7.023758954738443,0.0,3.6109179126442243,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1874,2046,36,7.536363938404511,7.624130585661289,3.6109179126442243,Reg,Gtl,TA,TA,TA,TA,No,GLQ,ALQ,Ex,SBrkr,Gd,Typ,No Fireplace,Unf,TA,TA,Y,No Pool,GdWo,Reg,Gtl,TA,TA,Ex,SBrkr,Typ,TA,TA,No Pool,MnGdWo,2,4,Reg,Gtl,TA,TA,Ex,SBrkr,Typ,TA,TA,No Pool,MnGdWo,20,OldTown,Norm,Norm,1Story,Gable,CompShg,MetalSd,MetalSd,CBlock,GasA,Attchd,None,WD,Normal
20,RL,66.5,7153,Pave,No alley access,Reg,Lvl,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,6,5,1991,1991,Gable,CompShg,HdBoard,HdBoard,BrkFace,88.0,TA,TA,CBlock,Gd,TA,No,GLQ,1200,Unf,0,78,1278,GasA,Gd,Y,SBrkr,1294,0,0,1294,1,0,2,0,3,1,Gd,6,Typ,0,No Fireplace,Attchd,1991.0,RFn,2,496,TA,TA,Y,112,51,0,0,0,0,No Pool,GdWo,None,0,6,2008,WD,Normal,179200,12.096257779522967,9.398907961722928,17,17.0,17,1,0,0,1,0,1,2,0,2,3.0,4,4.212127597878484,8.875426919818963,4.48863636973214,0.0,7.166265974133638,7.166265974133638,4.727387818712341,3.9512437185814275,0.0,0.0,0.0,1,0,0,1,1,0,0,0,0,1,1,1,0,0,2494,2572,51,7.822044008185619,7.8528278122817445,3.9512437185814275,Reg,Gtl,TA,TA,Gd,TA,No,GLQ,Unf,Gd,SBrkr,Gd,Typ,No Fireplace,RFn,TA,TA,Y,No Pool,GdWo,Reg,Gtl,TA,TA,Gd,SBrkr,Typ,TA,TA,No Pool,MnGdWo,3,2,Reg,Gtl,TA,TA,Gd,SBrkr,Typ,TA,TA,No Pool,MnGdWo,20,SawyerW,Norm,Norm,1Story,Gable,CompShg,HdBoard,HdBoard,CBlock,GasA,Attchd,None,WD,Normal
20,RL,100.0,17500,Pave,No alley access,Reg,Lvl,Inside,Gtl,Crawfor,PosA,Norm,1Fam,1Story,7,8,1959,2002,Gable,CompShg,BrkFace,HdBoard,None,0.0,Gd,Gd,PConc,Gd,TA,Av,GLQ,1406,Unf,0,496,1902,GasA,TA,Y,SBrkr,1902,0,0,1902,1,0,2,0,3,1,Ex,7,Typ,2,TA,Attchd,1959.0,Fin,2,567,TA,TA,Y,0,207,162,0,0,0,No Pool,No Fence,None,0,5,2010,WD,Normal,335000,12.721885810807203,9.762987018813977,51,51.0,8,1,0,0,1,0,1,3,2,2,3.0,4,4.61512051684126,9.770013301136158,0.0,0.0,7.551186867296149,7.551186867296149,0.0,5.337538079701318,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,3308,3804,369,8.104401307921613,8.244071270295786,5.91350300563827,Reg,Gtl,Gd,Gd,Gd,TA,Av,GLQ,Unf,TA,SBrkr,Ex,Typ,TA,Fin,TA,TA,Y,No Pool,No Fence,Reg,Gtl,GdEx,TA,TA,SBrkr,Typ,TA,TA,No Pool,No Fence,4,5,Reg,Gtl,GdEx,TA,TA,SBrkr,Typ,TA,TA,No Pool,No Fence,20,Crawfor,other,Norm,1Story,Gable,CompShg,BrkFace,HdBoard,PConc,GasA,Attchd,None,WD,Normal
20,RL,68.0,8814,Pave,No alley access,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2005,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,80.0,Gd,TA,PConc,Gd,TA,No,GLQ,925,Unf,0,349,1274,GasA,Ex,Y,SBrkr,1274,0,0,1274,1,0,2,0,3,1,Gd,6,Typ,0,No Fireplace,Attchd,2005.0,RFn,2,508,TA,TA,Y,264,98,0,0,0,0,No Pool,No Fence,None,0,1,2007,New,Partial,203000,12.220961258023925,9.472273225716972,2,2.0,0,1,0,0,1,0,1,2,0,2,3.0,4,4.23410650459726,9.08421009483197,4.394449154672439,0.0,7.150701457592526,7.150701457592526,5.579729825986222,4.59511985013459,0.0,0.0,0.0,1,0,0,1,1,0,0,0,0,1,1,1,0,0,2199,2548,98,7.696212639346407,7.8434564043761155,4.59511985013459,Reg,Gtl,Gd,TA,Gd,TA,No,GLQ,Unf,Ex,SBrkr,Gd,Typ,No Fireplace,RFn,TA,TA,Y,No Pool,No Fence,Reg,Gtl,TA,TA,Ex,SBrkr,Typ,TA,TA,No Pool,No Fence,4,2,Reg,Gtl,TA,TA,Ex,SBrkr,Typ,TA,TA,No Pool,No Fence,20,CollgCr,Norm,Norm,1Story,Gable,CompShg,VinylSd,VinylSd,PConc,GasA,Attchd,None,New,Partial
60,RL,91.0,9572,Pave,No alley access,IR1,Lvl,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1990,1990,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,336.0,Gd,TA,PConc,Ex,TA,No,GLQ,482,Unf,0,971,1453,GasA,Ex,Y,SBrkr,1453,1357,0,2810,0,0,2,1,4,1,Gd,9,Typ,1,Ex,Attchd,1990.0,RFn,2,750,Gd,Gd,Y,500,0,0,0,0,0,No Pool,No Fence,None,0,6,2007,WD,Normal,302000,12.618182296357007,9.703322588269653,17,17.0,17,0,0,1,1,0,2,5,1,2,2.5,3,4.5217885770490405,9.166701914946353,5.820082930352362,0.0,7.282073658093465,7.941295570906532,6.2166061010848646,0.0,0.0,0.0,0.0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,3292,4263,0,8.099554282376364,8.357962965845681,0.0,IR1,Gtl,Gd,TA,Ex,TA,No,GLQ,Unf,Ex,SBrkr,Gd,Typ,Ex,RFn,Gd,Gd,Y,No Pool,No Fence,IR1,Gtl,TA,TA,Ex,SBrkr,Typ,GdEx,GdEx,No Pool,No Fence,5,2,IR1,Gtl,TA,TA,Ex,SBrkr,Typ,GdEx,GdEx,No Pool,No Fence,60,NoRidge,Norm,Norm,2Story,Gable,CompShg,Wd Sdng,Wd Sdng,PConc,GasA,Attchd,None,WD,Normal
60,RL,108.0,14774,Pave,No alley access,IR1,Lvl,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,9,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,165.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1393,1393,GasA,Ex,Y,SBrkr,1422,1177,0,2599,0,0,2,1,4,1,Gd,10,Typ,1,TA,BuiltIn,1999.0,Fin,3,779,TA,TA,Y,668,30,0,0,0,0,No Pool,No Fence,None,0,5,2010,WD,Normal,333168,12.716402146247475,9.759838820724823,11,11.0,11,0,0,1,1,0,2,5,1,3,2.5,3,4.6913478822291435,9.6006918422743,5.111987788356544,0.0,7.260522598089852,7.8632667240095735,6.505784060128229,3.4339872044851463,0.0,0.0,0.0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,2599,3992,30,7.8632667240095735,8.292298107063221,3.4339872044851463,IR1,Gtl,Gd,TA,Gd,TA,No,Unf,Unf,Ex,SBrkr,Gd,Typ,TA,Fin,TA,TA,Y,No Pool,No Fence,IR1,Gtl,TA,TA,Ex,SBrkr,Typ,TA,TA,No Pool,No Fence,6,2,IR1,Gtl,TA,TA,Ex,SBrkr,Typ,TA,TA,No Pool,No Fence,60,NoRidge,Norm,Norm,2Story,Gable,CompShg,VinylSd,VinylSd,PConc,GasA,BuiltIn,None,WD,Normal
20,RL,60.0,8190,Pave,No alley access,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,6,1954,1954,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,732,Unf,0,216,948,GasA,Ex,Y,SBrkr,948,0,0,948,1,0,1,0,3,1,TA,5,Typ,1,TA,Detchd,1956.0,Unf,1,280,TA,TA,Y,0,36,0,0,0,0,No Pool,No Fence,None,0,10,2007,WD,Normal,119000,11.686878772093667,9.155238009246169,53,51.0,53,1,0,0,0,0,1,1,1,1,2.0,2,4.110873864173311,9.010791269515602,0.0,0.0,6.855408798609928,6.855408798609928,0.0,3.6109179126442243,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1680,1896,36,7.427144133408616,7.5480289699350145,3.6109179126442243,Reg,Gtl,TA,TA,TA,TA,No,Rec,Unf,Ex,SBrkr,TA,Typ,TA,Unf,TA,TA,Y,No Pool,No Fence,Reg,Gtl,TA,TA,Ex,SBrkr,Typ,TA,TA,No Pool,No Fence,1,3,Reg,Gtl,TA,TA,Ex,SBrkr,Typ,TA,TA,No Pool,No Fence,20,Edwards,Norm,Norm,1Story,Hip,CompShg,Wd Sdng,Wd Sdng,CBlock,GasA,Detchd,None,WD,Normal
60,RL,85.0,11075,Pave,No alley access,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,6,5,1969,1969,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Fa,TA,Mn,ALQ,500,LwQ,276,176,952,GasA,TA,Y,SBrkr,1092,1020,0,2112,0,0,2,1,4,1,TA,9,Typ,2,Gd,Attchd,1969.0,Unf,2,576,TA,TA,Y,280,0,0,0,0,0,No Pool,No Fence,None,0,6,2008,WD,Normal,206900,12.239990863733635,9.483433621427935,39,39.0,39,0,0,1,1,0,2,5,2,2,2.5,3,4.454347296253507,9.312535884290853,0.0,5.6240175061873385,6.996681488176539,7.655864017616056,5.638354669333745,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,2888,3064,0,7.968665700466235,8.027802848370312,0.0,Reg,Gtl,TA,TA,Fa,TA,Mn,ALQ,LwQ,TA,SBrkr,TA,Typ,Gd,Unf,TA,TA,Y,No Pool,No Fence,Reg,Gtl,TA,TA,TA,SBrkr,Typ,TA,TA,No Pool,No Fence,3,2,Reg,Gtl,TA,TA,TA,SBrkr,Typ,TA,TA,No Pool,No Fence,60,NAmes,Norm,Norm,2Story,Gable,CompShg,HdBoard,HdBoard,CBlock,GasA,Attchd,None,WD,Normal
20,RL,61.0,10226,Pave,No alley access,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,270.0,Gd,TA,PConc,Ex,TA,Gd,Unf,0,Unf,0,1622,1622,GasA,Ex,Y,SBrkr,1630,0,0,1630,1,0,2,0,3,1,Ex,8,Typ,1,Gd,Attchd,2008.0,RFn,3,860,TA,TA,Y,172,42,0,0,0,0,No Pool,No Fence,None,0,1,2009,WD,Normal,295493,12.596400426884427,9.690756340899753,1,1.0,1,1,0,0,1,0,1,4,1,3,3.0,4,4.127134385045092,9.232786560806012,5.602118820879701,0.0,7.396948602621014,7.396948602621014,5.153291594497779,3.7612001156935624,0.0,0.0,0.0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1630,3252,42,7.396948602621014,8.087332926473351,3.7612001156935624,IR1,Gtl,Gd,TA,Ex,TA,Gd,Unf,Unf,Ex,SBrkr,Ex,Typ,Gd,RFn,TA,TA,Y,No Pool,No Fence,IR1,Gtl,TA,TA,Ex,SBrkr,Typ,TA,TA,No Pool,No Fence,5,2,IR1,Gtl,TA,TA,Ex,SBrkr,Typ,TA,TA,No Pool,No Fence,20,CollgCr,Norm,Norm,1Story,Gable,CompShg,VinylSd,VinylSd,PConc,GasA,Attchd,None,WD,Normal
120,FV,47.0,4230,Pave,Pave,Reg,Lvl,Corner,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,7,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Ex,Gd,No,Unf,0,Unf,0,1352,1352,GasA,Ex,Y,SBrkr,1352,0,0,1352,0,0,2,0,2,1,Gd,5,Typ,1,Gd,Attchd,2006.0,RFn,2,466,TA,TA,Y,0,241,0,0,0,0,No Pool,No Fence,None,0,4,2007,New,Partial,208900,12.249610947544657,9.489072039165,1,1.0,0,0,0,0,1,0,0,1,1,2,2.0,2,3.871201010907891,8.350193650720067,0.0,0.0,7.210079628170788,7.210079628170788,0.0,5.488937726156687,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1352,2704,241,7.210079628170788,7.902857191280582,5.488937726156687,Reg,Gtl,Gd,TA,Ex,Gd,No,Unf,Unf,Ex,SBrkr,Gd,Typ,Gd,RFn,TA,TA,Y,No Pool,No Fence,Reg,Gtl,TA,Gd,Ex,SBrkr,Typ,TA,TA,No Pool,No Fence,4,2,Reg,Gtl,TA,Gd,Ex,SBrkr,Typ,TA,TA,No Pool,No Fence,120,Somerst,Norm,Norm,1Story,Gable,CompShg,VinylSd,VinylSd,PConc,GasA,Attchd,None,New,Partial
20,RL,70.0,14781,Pave,No alley access,IR2,Lvl,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2001,2002,Hip,CompShg,VinylSd,VinylSd,BrkFace,178.0,Gd,TA,PConc,Gd,TA,Gd,Unf,0,Unf,0,1753,1753,GasA,Ex,Y,SBrkr,1787,0,0,1787,0,0,2,0,3,1,Gd,7,Typ,1,TA,Attchd,2001.0,RFn,3,748,TA,TA,Y,198,150,0,0,0,0,No Pool,No Fence,None,0,8,2006,WD,Normal,275000,12.524526376648708,9.649206441567262,5,5.0,4,0,0,0,1,0,1,3,1,3,2.0,2,4.2626798770413155,9.601165503344832,5.187385805840755,0.0,7.488852955733459,7.488852955733459,5.293304824724492,5.017279836814924,0.0,0.0,0.0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1787,3540,150,7.488852955733459,8.172164452111904,5.017279836814924,IR2,Gtl,Gd,TA,Gd,TA,Gd,Unf,Unf,Ex,SBrkr,Gd,Typ,TA,RFn,TA,TA,Y,No Pool,No Fence,IR23,Gtl,TA,TA,Ex,SBrkr,Typ,TA,TA,No Pool,No Fence,5,2,IR23,Gtl,TA,TA,Ex,SBrkr,Typ,TA,TA,No Pool,No Fence,20,CollgCr,Norm,Norm,1Story,Hip,CompShg,VinylSd,VinylSd,PConc,GasA,Attchd,None,WD,Normal
20,RL,75.0,10215,Pave,No alley access,Reg,Bnk,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,5,1954,1954,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,132.0,TA,TA,PConc,TA,TA,No,ALQ,492,Unf,0,372,864,GasA,Ex,Y,SBrkr,948,0,0,948,0,0,1,0,3,1,TA,5,Typ,0,No Fireplace,Attchd,1954.0,Unf,1,248,TA,TA,Y,0,0,0,0,0,0,No Pool,No Fence,None,0,2,2007,WD,Normal,111000,11.617285480294472,9.113380320308735,53,53.0,53,0,0,0,0,0,1,1,0,1,1.0,0,4.330733340286331,9.231710397712375,4.890349128221754,0.0,6.855408798609928,6.855408798609928,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1440,1812,0,7.273092595999522,7.502738210754851,0.0,Reg,Gtl,TA,TA,TA,TA,No,ALQ,Unf,Ex,SBrkr,TA,Typ,No Fireplace,Unf,TA,TA,Y,No Pool,No Fence,Reg,Gtl,TA,TA,Ex,SBrkr,Typ,TA,TA,No Pool,No Fence,1,2,Reg,Gtl,TA,TA,Ex,SBrkr,Typ,TA,TA,No Pool,No Fence,20,Edwards,Norm,Norm,1Story,Hip,CompShg,Wd Sdng,Wd Sdng,PConc,GasA,Attchd,None,WD,Normal
