bin_MSSubClass,MSZoning,Street,Alley,LandContour,LotConfig,bin_Neighborhood,bin_Condition1,bin_Condition2,BldgType,bin_HouseStyle,bin_RoofStyle,bin_RoofMatl,bin_Exterior1st,bin_Exterior2nd,MasVnrType,bin_Foundation,bin_Heating,CentralAir,bin_GarageType,bin_MiscFeature,bin_SaleType,bin_SaleCondition,has_MasVnr,has_2ndFlr,has_LowQualFin,has_WoodDeck,has_OpenPorch,has_EnclosedPorch,has_3SsnPorch,has_ScreenPorch,has_Pool,has_Bsmt,has_Garage,ind_BsmtFinSF1,ind_BsmtFinSF2,ind_MiscVal,ordbin_LotShape,ordbin_LandSlope,ordbin_ExterCond,ordbin_BsmtCond,ordbin_HeatingQC,ordbin_Electrical,ordbin_Functional,ordbin_GarageQual,ordbin_GarageCond,ordbin_PoolQC,ordbin_Fence,ord_ExterQual,ord_BsmtQual,ord_BsmtExposure,ord_BsmtFinType1,ord_BsmtFinType2,ord_KitchenQual,ord_FireplaceQu,ord_GarageFinish,ord_PavedDrive,bin_OverallQual,bin_OverallCond,bin_BsmtFullBath,bin_BsmtHalfBath,bin_FullBath,bin_HalfBath,bin_BedroomAbvGr,bin_KitchenAbvGr,bin_TotRmsAbvGrd,bin_Fireplaces,bin_GarageCars,bin_TotalBath,AgebySale,GarageAge,RemodAge,log_LotFrontage,log_LotArea,log_MasVnrArea,BsmtFinSF1,log_BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,log_1stFlrSF,2ndFlrSF,LowQualFinSF,log_GrLivArea,GarageArea,log_WoodDeckSF,log_OpenPorchSF,EnclosedPorch,3SsnPorch,log_ScreenPorch,log_PoolArea,log_MiscVal,log_TotalLivArea,log_TotalFlrSF,log_TotalPorchSF,SalePrice,log_SalePrice
20,RL,Pave,No alley access,Lvl,Corner,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,Plywood,Plywood,None,CBlock,GasA,Y,Detchd,None,WD,Normal,0,0,0,0,1,1,0,0,0,1,1,1,1,0,IR1,Gtl,TA,TA,TA,SBrkr,Typ,TA,TA,No Pool,No Fence,TA,TA,No,ALQ,LwQ,TA,No Fireplace,Unf,Y,3,2,1,0,0,1,1,0,1,0,2,3,36,28.0,36,4.30406509320417,9.262078567380597,0.0,282,3.58351893845611,664,981,6.889591308354466,0,0,6.889591308354466,576,0.0,5.746203190540153,40,0,0.0,0.0,0.0,7.1693500166706,7.5822291942764615,5.8664680569332965,143250,11.872346634576987
20,RL,Pave,No alley access,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,MetalSd,MetalSd,None,CBlock,GasA,Y,Detchd,None,WD,Normal,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Reg,Gtl,TA,NoPo,Gd,SBrkr,Min1,TA,TA,No Pool,No Fence,TA,No Basement,No Basement,No Basement,No Basement,TA,No Fireplace,Unf,Y,2,2,0,0,0,0,1,0,3,0,2,0,58,58.0,58,4.110873864173311,8.881975184248867,0.0,0,0.0,0,0,6.955592608396297,0,0,6.955592608396297,420,0.0,3.332204510175204,0,0,0.0,0.0,0.0,6.955592608396297,6.955592608396297,3.332204510175204,98300,11.495779306135258
20,RL,Pave,No alley access,Lvl,Inside,Edwards,Norm,Norm,1Fam,1Story,Hip,CompShg,Wd Sdng,Wd Sdng,Stone,CBlock,GasA,Y,Attchd,None,WD,Normal,1,0,0,0,0,0,0,1,0,1,1,1,0,0,IR1,Gtl,TA,TA,Ex,SBrkr,Typ,TA,TA,No Pool,No Fence,TA,TA,Mn,Rec,Unf,TA,Gd,RFn,Y,3,2,0,0,0,0,1,0,1,2,2,0,55,55.0,55,4.454347296253507,9.254644297532707,5.37989735354046,500,0.0,594,1094,6.9985096422506015,0,0,6.9985096422506015,495,0.0,0.0,0,0,5.662960480135946,0.0,0.0,7.374629015218945,7.691200097522863,5.662960480135946,155000,11.951180395901384
60,RL,Pave,No alley access,Lvl,Inside,NAmes,PosN,Norm,1Fam,2Story,Gable,CompShg,MetalSd,MetalSd,BrkFace,CBlock,GasA,Y,Attchd,None,WD,Normal,1,1,0,0,1,1,0,0,0,1,1,0,0,0,Reg,Gtl,TA,TA,TA,SBrkr,Typ,TA,TA,No Pool,No Fence,TA,TA,No,Unf,Unf,TA,TA,Unf,Y,3,2,0,0,0,1,2,0,3,1,2,1,44,44.0,44,4.2626798770413155,8.94910546953925,5.863631175598097,0,0.0,756,756,6.9584483932976555,788,0,7.517520850603031,442,0.0,4.8283137373023015,216,0,0.0,0.0,0.0,7.517520850603031,7.86172707782398,5.831882477283517,155000,11.951180395901384
other,RM,Pave,No alley access,Lvl,Inside,MeadowV,Norm,Norm,Twnhs,SFoyer,Gable,CompShg,CemntBd,CmentBd,None,CBlock,GasA,Y,No Garage,None,WD,Normal,0,0,0,0,0,0,0,0,0,1,0,1,1,0,Reg,Gtl,TA,TA,Gd,SBrkr,Typ,No Garage,No Garage,No Pool,MnPrv,TA,Gd,Av,BLQ,GLQ,TA,No Fireplace,No Garage,Y,1,3,1,0,0,0,0,0,0,0,0,2,37,37.0,37,3.091042453358316,7.5688956634069955,0.0,131,6.214608098422191,0,630,6.447305862541213,0,0,6.447305862541213,0,0.0,0.0,0,0,0.0,0.0,0.0,7.13966033596492,7.13966033596492,0.0,84500,11.344506813345266
60,FV,Pave,No alley access,Lvl,Inside,Somerst,Norm,Norm,1Fam,2Story,Gable,CompShg,CemntBd,CmentBd,None,PConc,GasA,Y,Attchd,None,WD,Normal,0,1,0,0,0,0,0,0,0,1,1,0,0,0,Reg,Gtl,TA,TA,Ex,SBrkr,Typ,TA,TA,No Pool,No Fence,Gd,Gd,No,Unf,Unf,Gd,No Fireplace,RFn,Y,4,3,0,0,1,1,1,0,3,0,2,3,1,1.0,1,4.189654742026425,9.002824076547672,0.0,0,0.0,813,813,6.71295620067707,843,0,7.418180822726788,562,0.0,0.0,0,0,0.0,0.0,0.0,7.418180822726788,7.8156105320351905,0.0,205950,12.235388699864227
70,RL,Pave,No alley access,Lvl,Inside,Edwards,Artery,Norm,1Fam,2Story,Gable,CompShg,MetalSd,MetalSd,None,CBlock,GasA,Y,Detchd,None,WD,Normal,0,1,0,1,0,0,0,0,0,1,1,0,0,0,Reg,Gtl,TA,TA,TA,SBrkr,Typ,PoFa,PoFa,No Pool,MnPrv,TA,TA,Mn,Unf,Unf,TA,Gd,Unf,P,1,2,1,0,0,0,2,0,3,1,1,2,69,69.0,59,4.110873864173311,9.114379980830272,0.0,0,0.0,755,755,6.628041376179533,755,0,7.32052696227274,296,4.795790545596741,0.0,0,0,0.0,0.0,0.0,7.32052696227274,7.725771441587952,0.0,108000,11.589886506106357
60,RL,Pave,No alley access,Lvl,Inside,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,PConc,GasA,Y,Attchd,None,WD,Normal,0,1,0,0,1,0,0,0,0,1,1,0,0,0,Reg,Gtl,TA,TA,Ex,SBrkr,Typ,TA,TA,No Pool,No Fence,Gd,Gd,No,Unf,Unf,Gd,TA,RFn,Y,4,2,0,0,1,1,0,0,3,1,2,3,13,13.0,13,4.2626798770413155,9.076923258535832,0.0,0,0.0,880,880,6.813444599510896,807,0,7.448333860897476,512,0.0,4.795790545596741,0,0,0.0,0.0,0.0,7.448333860897476,7.862112211662748,4.795790545596741,191000,12.160028707028767
50,RM,Pave,Grvl,Lvl,Inside,IDOTRR,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,None,CBlock,GasA,Y,Detchd,None,WD,Normal,0,1,0,1,0,1,0,0,0,1,1,0,0,0,Reg,Gtl,TA,TA,Ex,SBrkr,Typ,TA,TA,No Pool,MnPrv,TA,TA,No,Unf,Unf,TA,No Fireplace,Unf,Y,3,4,0,0,0,0,1,0,3,0,1,0,102,102.0,13,4.110873864173311,9.241935933565934,0.0,0,0.0,756,756,6.6293632534374485,713,0,7.293017679772782,216,4.060443010546419,0.0,239,0,0.0,0.0,0.0,7.293017679772782,7.70796153183549,5.480638923341991,135000,11.813030057420567
20,RL,Pave,No alley access,Lvl,Inside,NoRidge,Norm,Norm,1Fam,1Story,Hip,CompShg,MetalSd,MetalSd,BrkFace,PConc,GasA,Y,Attchd,None,WD,Normal,1,0,0,1,1,0,0,0,0,1,1,1,0,0,IR1,Gtl,GdEx,TA,Ex,SBrkr,Typ,TA,TA,No Pool,No Fence,Gd,Gd,Gd,GLQ,Unf,Gd,TA,Fin,Y,5,3,1,0,1,1,0,0,3,1,3,5,13,13.0,13,4.5217885770490405,9.25320827220336,6.493753839851686,1696,0.0,413,2109,7.656337166430183,0,0,7.656337166430183,839,5.4680601411351315,3.8501476017100584,0,0,0.0,0.0,0.0,8.245384468120747,8.348301054933943,3.8501476017100584,350000,12.765688433465597
160,RM,Pave,No alley access,Lvl,Inside,BrDale,Norm,Norm,Twnhs,2Story,Gable,CompShg,HdBoard,other,BrkFace,CBlock,GasA,Y,Detchd,None,WD,Family,1,1,0,0,0,0,0,0,0,1,1,0,0,0,Reg,Gtl,TA,TA,TA,SBrkr,Typ,TA,TA,No Pool,No Fence,TA,TA,No,Unf,Unf,TA,No Fireplace,Unf,Y,3,2,0,0,0,1,1,0,2,0,1,1,39,39.0,39,3.091042453358316,7.427144133408616,5.945420608606575,0,0.0,525,525,6.26530121273771,567,0,6.996681488176539,264,0.0,0.0,0,0,0.0,0.0,0.0,6.996681488176539,7.388946097618437,0.0,88000,11.385092093460344
20,RL,Pave,No alley access,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,CBlock,GasA,Y,Attchd,None,WD,Normal,1,0,0,0,0,0,0,0,0,1,1,1,0,0,IR1,Gtl,TA,TA,Ex,SBrkr,Typ,TA,TA,No Pool,MnPrv,Gd,TA,No,ALQ,Unf,Gd,No Fireplace,RFn,Y,2,4,1,0,0,1,1,0,1,0,1,3,49,49.0,2,4.290459441148391,9.211140052146748,4.007333185232471,806,0.0,247,1053,6.960347729101308,0,0,6.960347729101308,312,0.0,0.0,0,0,0.0,0.0,0.0,7.528331766707247,7.653020413804189,0.0,145500,11.887931365593685
70,RL,Pave,No alley access,HLS,Inside,Crawfor,Norm,Norm,1Fam,2Story,Gable,CompShg,Stucco,Wd Shng,None,BrkTil,GasA,Y,Attchd,None,WD,Normal,0,1,0,0,0,1,0,0,0,1,1,0,0,0,Reg,MoSe,PoFa,TA,TA,SBrkr,Typ,TA,TA,No Pool,MnPrv,TA,Gd,No,Unf,Unf,TA,Gd,RFn,P,4,3,0,0,0,1,1,0,2,1,1,1,77,77.0,8,4.110873864173311,8.881975184248867,0.0,0,0.0,776,776,6.747586526829315,651,0,7.315218389752975,270,0.0,0.0,112,0,0.0,0.0,0.0,7.315218389752975,7.731492029245684,4.727387818712341,149000,11.911701584927597
50,RL,Pave,No alley access,Lvl,Inside,NAmes,Artery,Norm,1Fam,1.5Fin,Gable,CompShg,VinylSd,VinylSd,None,CBlock,GasA,Y,Attchd,None,WD,Abnorml,0,1,0,1,0,0,0,0,0,1,1,0,0,0,Reg,Gtl,TA,TA,TA,SBrkr,Typ,TA,TA,No Pool,No Fence,TA,TA,No,Unf,Unf,TA,Gd,Unf,Y,3,2,0,1,0,0,1,0,2,1,1,1,62,62.0,60,4.3694478524670215,9.770184705221707,0.0,0,0.0,912,912,6.816735880594968,546,0,7.285506548522785,330,5.262690188904886,0.0,0,0,0.0,0.0,0.0,7.285506548522785,7.771067086065406,0.0,97500,11.487607656985938
20,RL,Pave,No alley access,Lvl,Corner,Edwards,Norm,Norm,1Fam,1Story,Hip,CompShg,MetalSd,MetalSd,None,PConc,GasA,Y,Detchd,None,WD,Normal,0,0,0,0,0,0,0,0,0,1,1,1,0,0,Reg,Gtl,GdEx,TA,Ex,SBrkr,Typ,TA,TA,No Pool,MnPrv,TA,TA,No,BLQ,Unf,TA,No Fireplace,Fin,Y,2,4,1,0,0,0,1,0,3,0,2,2,45,41.0,10,4.330733340286331,9.204121072162266,0.0,637,0.0,849,1486,7.304515946460155,0,0,7.304515946460155,480,0.0,0.0,0,0,0.0,0.0,0.0,7.66105638236183,7.997326822998097,0.0,167000,12.025749091398891
60,RL,Pave,No alley access,Lvl,CulDSac,NWAmes,Norm,Norm,1Fam,2Story,Gable,CompShg,Plywood,Plywood,BrkFace,CBlock,GasA,Y,Attchd,None,WD,Normal,1,1,0,0,1,1,0,0,0,1,1,0,0,0,Reg,Gtl,TA,TA,TA,SBrkr,Typ,TA,TA,No Pool,No Fence,TA,Gd,No,Unf,Unf,TA,TA,RFn,Y,4,4,0,0,1,1,1,0,3,1,2,3,31,31.0,31,4.394449154672439,9.42424134192346,5.455321115357702,0,0.0,793,793,7.04141166379481,793,0,7.568379267836522,550,0.0,4.736198448394496,252,0,0.0,0.0,0.0,7.568379267836522,7.911690520708339,5.902633333401366,197900,12.195517131590657
60,RL,Pave,No alley access,Lvl,CulDSac,NoRidge,Norm,Norm,1Fam,2Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Y,Attchd,None,WD,Normal,1,1,0,1,1,0,0,0,0,1,1,1,1,0,IR23,Gtl,TA,Gd,Ex,SBrkr,Typ,TA,TA,No Pool,No Fence,Gd,Gd,No,GLQ,Rec,Gd,TA,RFn,Y,5,4,1,0,1,1,2,0,4,1,3,5,15,15.0,4,3.970291913552122,10.749141204810842,6.270988431858299,1361,5.198497031265826,88,1629,7.430707082545968,762,0,7.803435056952168,711,6.249975242259483,4.343805421853684,0,0,0.0,0.0,0.0,8.29154650988391,8.3133619511344,4.343805421853684,402000,12.904207367601158
20,RL,Pave,No alley access,Lvl,Corner,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,CBlock,GasA,Y,Attchd,None,WD,Normal,1,0,0,0,0,1,0,0,0,1,1,0,0,0,Reg,Gtl,TA,Fa,Gd,SBrkr,SeMa12Mo,TA,TA,No Pool,No Fence,TA,Fa,No,Unf,Unf,TA,TA,RFn,Y,3,0,1,0,0,0,0,0,1,2,2,2,41,41.0,41,4.795790545596741,9.514953305087944,5.37989735354046,0,0.0,1392,1392,7.239214973779806,0,0,7.239214973779806,576,0.0,0.0,240,0,0.0,0.0,0.0,7.239214973779806,7.932003152361385,5.484796933490655,110000,11.608235644774552
85,RL,Pave,No alley access,Lvl,Inside,Edwards,Norm,Norm,1Fam,SFoyer,Gable,CompShg,Plywood,Plywood,None,CBlock,GasA,Y,Detchd,None,WD,Normal,0,0,0,0,0,1,0,0,0,1,1,1,1,0,Reg,Gtl,TA,TA,TA,SBrkr,Typ,TA,TA,No Pool,MnPrv,TA,Gd,Av,BLQ,Rec,TA,No Fireplace,RFn,Y,1,2,1,0,1,0,1,0,2,0,2,4,36,34.0,36,4.51085950651685,9.211639527707803,0.0,920,5.198497031265826,38,1138,7.074963197966044,0,0,7.074963197966044,588,0.0,0.0,180,0,0.0,0.0,0.0,7.732807530422021,7.749322464660356,5.198497031265826,137500,11.831379196088763
20,RL,Pave,No alley access,Lvl,CulDSac,Somerst,RRAn,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,PConc,GasA,Y,Attchd,None,New,Partial,0,0,0,1,1,0,0,0,0,1,1,1,0,0,IR23,Gtl,TA,TA,Ex,SBrkr,Typ,TA,TA,No Pool,No Fence,Gd,Ex,Mn,GLQ,Unf,Ex,Ex,Fin,Y,5,2,1,0,0,1,0,0,4,1,3,3,1,1.0,0,3.912023005428146,9.947360886980098,0.0,1721,0.0,356,2077,7.6487397889562425,0,0,7.6487397889562425,1134,5.262690188904886,5.5909869805108565,0,0,0.0,0.0,0.0,8.247743887225516,8.336869637284956,5.5909869805108565,423000,12.955127458028414
60,RL,Pave,No alley access,Lvl,Corner,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Y,Attchd,None,WD,Normal,1,1,0,1,1,0,0,0,0,1,1,0,0,0,IR1,Gtl,TA,TA,Ex,SBrkr,Typ,TA,TA,No Pool,No Fence,Gd,Gd,No,Unf,Unf,Gd,TA,RFn,Y,5,2,0,0,1,1,1,0,3,1,2,3,6,6.0,6,4.672828834461906,9.323222529032856,3.713572066704308,0,0.0,1406,1406,7.282761179605593,482,0,7.5688956634069955,504,5.241747015059643,4.8283137373023015,0,0,0.0,0.0,0.0,7.5688956634069955,8.114623886420098,4.8283137373023015,230500,12.348006141418841
60,RL,Pave,No alley access,Lvl,Inside,NAmes,Norm,Norm,1Fam,2Story,other,other,Plywood,Plywood,BrkCmn,CBlock,GasA,Y,other,None,WD,Abnorml,1,1,0,0,1,0,0,0,0,1,1,1,1,0,IR1,Gtl,GdEx,TA,TA,SBrkr,SeMa12Mo,TA,TA,No Pool,No Fence,TA,Gd,No,LwQ,Rec,TA,Po,Unf,Y,3,2,0,0,1,1,1,0,3,1,2,3,42,42.0,28,4.30406509320417,9.822873848541882,4.736198448394496,187,6.584791392385716,111,1021,7.290292882446597,915,0,7.7752758464868625,596,0.0,5.583496308781699,0,0,0.0,0.0,0.0,8.098946748943339,8.132118772955806,5.583496308781699,129000,11.76756768334381
20,RL,Pave,No alley access,Lvl,Inside,SawyerW,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,PConc,GasA,Y,Attchd,None,WD,Normal,1,0,0,1,1,0,0,0,0,1,1,1,0,0,Reg,Gtl,TA,TA,Ex,SBrkr,Typ,TA,TA,No Pool,No Fence,TA,Gd,No,GLQ,Unf,Gd,Fa,RFn,Y,3,2,1,0,1,0,1,0,3,1,2,4,14,14.0,10,4.189654742026425,9.002824076547672,5.556828061699537,1138,0.0,270,1408,7.426549072397305,0,0,7.426549072397305,575,5.41610040220442,3.7612001156935624,0,0,0.0,0.0,0.0,7.943782692458625,8.035278911144667,3.7612001156935624,193500,12.173032791451973
20,RL,Pave,No alley access,Bnk,Corner,Sawyer,Norm,Norm,1Fam,1Story,Gable,CompShg,CemntBd,Wd Sdng,None,CBlock,GasA,Y,Detchd,None,WD,Normal,0,0,0,1,0,0,0,0,0,1,1,1,0,0,Reg,MoSe,TA,TA,Gd,SBrkr,Min2,TA,TA,No Pool,No Fence,TA,TA,No,Rec,Unf,TA,TA,Unf,Y,2,3,1,0,0,1,1,0,2,1,2,3,50,7.0,19,4.276666119016055,9.559305672844863,0.0,988,0.0,200,1188,7.271008538280992,0,0,7.271008538280992,576,5.720311776607412,0.0,0,0,0.0,0.0,0.0,7.793999089503996,7.873217054862741,0.0,168000,12.031719258385396
30,RL,Pave,No alley access,Lvl,Inside,Crawfor,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,None,BrkTil,GasA,Y,Detchd,None,WD,Normal,0,0,0,0,0,1,0,0,0,1,1,0,0,0,Reg,Gtl,TA,TA,Ex,SBrkr,Typ,TA,PoFa,No Pool,No Fence,TA,Fa,No,Unf,Unf,Fa,Gd,Unf,Y,1,2,0,0,0,0,0,0,1,1,1,0,84,84.0,56,4.394449154672439,9.358846580275406,0.0,0,0.0,700,700,7.074116816197362,0,0,7.074116816197362,252,0.0,0.0,67,0,0.0,0.0,0.0,7.074116816197362,7.53955882930103,4.219507705176107,137500,11.831379196088763
60,RL,Pave,No alley access,Lvl,FR2,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,PConc,GasA,Y,Attchd,None,WD,Normal,0,1,0,1,1,0,0,0,0,1,1,1,0,0,Reg,Gtl,TA,TA,Ex,SBrkr,Typ,TA,TA,No Pool,No Fence,Gd,Gd,No,GLQ,Unf,Gd,No Fireplace,Fin,Y,3,2,1,0,1,1,1,0,3,0,2,5,4,4.0,4,4.174387269895637,9.063463176115423,0.0,193,0.0,545,738,6.6052979209482015,738,0,7.29776828253138,540,4.61512051684126,3.58351893845611,0,0,0.0,0.0,0.0,7.4205789054108005,7.703007682479236,3.58351893845611,173500,12.063932878369052
70,RH,Pave,No alley access,Lvl,Inside,Edwards,Artery,Norm,1Fam,2Story,other,CompShg,Wd Sdng,Wd Sdng,None,BrkTil,GasA,N,Detchd,None,WD,Normal,0,1,0,1,0,0,0,0,0,1,1,1,0,0,Reg,Gtl,GdEx,TA,TA,SBrkr,Typ,TA,TA,No Pool,No Fence,TA,TA,No,BLQ,Unf,TA,No Fireplace,Unf,Y,3,3,1,0,1,0,1,0,2,0,1,4,84,79.0,59,4.007333185232471,8.799360083179907,0.0,551,0.0,121,672,6.548219102762372,672,0,7.222566018822171,300,4.997212273764115,0.0,0,0,0.0,0.0,0.0,7.560601162768557,7.621684998724611,0.0,103600,11.54829260880752
20,RL,Pave,No alley access,Lvl,Inside,other,Norm,Norm,1Fam,1Story,Gable,CompShg,Plywood,Plywood,None,CBlock,GasA,Y,Attchd,None,WD,Normal,0,0,0,1,1,0,0,0,0,1,1,1,0,0,IR1,Gtl,TA,TA,TA,SBrkr,Typ,TA,TA,No Pool,No Fence,Gd,Gd,No,ALQ,Unf,TA,TA,RFn,Y,3,3,1,0,0,1,1,0,2,1,2,3,29,29.0,29,4.23410650459726,9.328212292571072,0.0,767,0.0,441,1208,7.097548850614793,0,0,7.097548850614793,546,5.293304824724492,3.7612001156935624,0,0,0.0,0.0,0.0,7.588829878307813,7.790282380703483,3.7612001156935624,165000,12.013700752882718
20,RL,Pave,No alley access,Lvl,Inside,Crawfor,Norm,Norm,1Fam,1Story,Hip,CompShg,CemntBd,CmentBd,BrkFace,PConc,GasA,Y,Attchd,None,WD,Normal,1,0,0,0,1,0,0,1,0,1,1,1,0,0,Reg,Gtl,TA,TA,Ex,SBrkr,Typ,TA,TA,No Pool,No Fence,TA,TA,No,GLQ,Unf,Gd,TA,Fin,Y,3,4,1,0,1,0,1,0,3,2,2,4,50,50.0,3,4.709530201312334,9.577965147101168,4.672828834461906,1186,0.0,291,1477,7.517520850603031,0,0,7.517520850603031,416,0.0,4.477336814478207,0,0,5.303304908059076,0.0,0.0,8.014996894348302,8.106816038947052,5.662960480135946,257500,12.458774999085929
20,RL,Pave,No alley access,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,None,CBlock,GasA,Y,Attchd,None,WD,Normal,0,0,0,1,0,0,0,0,0,1,1,1,0,0,Reg,Gtl,TA,TA,TA,SBrkr,Typ,TA,TA,No Pool,No Fence,TA,TA,No,Rec,Unf,TA,Gd,RFn,Y,3,3,1,0,0,0,1,0,1,1,1,2,43,43.0,43,4.394449154672439,9.127067452782361,0.0,892,0.0,244,1136,7.036148493750536,0,0,7.036148493750536,384,6.056784013228625,0.0,0,0,0.0,0.0,0.0,7.615298339825815,7.728855823852543,0.0,140000,11.84939770159144
160,RL,Pave,No alley access,Lvl,Inside,other,Norm,Norm,Twnhs,2Story,Gable,CompShg,Plywood,other,None,CBlock,GasA,Y,Attchd,None,WD,Normal,0,1,0,1,0,0,0,0,0,1,1,1,0,0,Reg,Gtl,TA,TA,TA,SBrkr,Typ,TA,TA,No Pool,No Fence,TA,TA,No,ALQ,Unf,TA,TA,Unf,Y,3,3,0,0,1,1,1,0,3,1,2,3,31,31.0,31,3.2188758248682006,7.736307096548285,0.0,311,0.0,544,855,6.752270376141742,586,0,7.273786317844895,440,3.367295829986474,0.0,0,0,0.0,0.0,0.0,7.469083884921234,7.739359202689098,0.0,148500,11.908340237224891
70,RM,Pave,Grvl,Lvl,Inside,OldTown,Norm,Norm,1Fam,2Story,Gable,CompShg,AsbShng,Stucco,None,BrkTil,GasW,N,other,None,WD,Normal,0,1,0,0,0,1,0,0,0,1,1,0,0,0,Reg,Gtl,TA,Fa,PoFa,SBrkr,Min2,PoFa,PoFa,No Pool,No Fence,TA,TA,No,Unf,Unf,TA,No Fireplace,Unf,N,1,0,1,0,1,0,2,1,4,0,3,4,106,86.0,56,4.110873864173311,9.169622538697624,0.0,0,0.0,1095,1095,6.999422467507961,679,0,7.4815557019095165,779,0.0,0.0,90,0,0.0,0.0,0.0,7.4815557019095165,7.962067308753666,4.51085950651685,87000,11.37366339763672
30,RL,Pave,No alley access,Lvl,Inside,OldTown,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,BrkTil,GasA,Y,Detchd,None,WD,Normal,0,0,0,1,0,1,0,0,0,1,1,0,0,0,Reg,Gtl,TA,TA,Ex,SBrkr,Typ,PoFa,PoFa,No Pool,No Fence,Gd,TA,No,Unf,Unf,Gd,No Fireplace,Unf,N,2,5,0,0,0,0,0,0,1,0,1,0,85,85.0,3,3.970291913552122,9.107532151994501,0.0,0,0.0,768,768,6.675823221634848,0,0,6.675823221634848,240,5.75890177387728,0.0,120,0,0.0,0.0,0.0,6.675823221634848,7.353081920515432,4.795790545596741,109500,11.603679828238693
20,RL,Pave,No alley access,Lvl,Inside,StoneBr,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,Stone,PConc,GasA,Y,Attchd,None,New,Partial,1,0,0,1,1,0,0,0,0,1,1,0,0,0,IR1,Gtl,TA,TA,Ex,SBrkr,Typ,TA,TA,No Pool,No Fence,Gd,Ex,Mn,Unf,Unf,Gd,Gd,Fin,Y,5,2,0,0,1,1,1,0,3,1,3,3,1,1.0,1,4.394449154672439,9.379661116592885,6.142037405587356,0,0.0,2046,2046,7.624130585661289,0,0,7.624130585661289,834,5.777652323222656,4.418840607796598,0,0,0.0,0.0,0.0,7.624130585661289,8.317033476492403,4.418840607796598,372500,12.827992316801751
20,RL,Pave,No alley access,Lvl,Inside,Sawyer,Norm,Norm,1Fam,1Story,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,CBlock,GasA,Y,Detchd,None,WD,Normal,1,0,0,0,0,0,0,0,0,1,1,1,0,0,IR1,Gtl,TA,TA,TA,SBrkr,Typ,TA,TA,No Pool,No Fence,TA,TA,No,Rec,Unf,TA,No Fireplace,Unf,Y,2,2,1,0,0,0,1,0,1,0,2,2,46,44.0,46,4.276666119016055,9.204925739274683,4.060443010546419,827,0.0,161,988,6.8966943316227125,0,0,6.8966943316227125,572,0.0,0.0,0,0,0.0,0.0,0.0,7.504391559161238,7.589335823170617,0.0,128500,11.763684183317412
120,RL,Pave,No alley access,Lvl,Inside,SawyerW,Norm,Norm,TwnhsE,1Story,Gable,CompShg,Plywood,Plywood,None,CBlock,GasA,Y,Attchd,None,WD,Normal,0,0,0,1,0,0,0,0,0,1,1,1,1,0,Reg,Gtl,TA,TA,TA,SBrkr,Typ,TA,TA,No Pool,No Fence,TA,Gd,No,BLQ,BLQ,TA,TA,RFn,Y,3,2,0,0,1,0,0,0,1,1,1,2,30,30.0,30,3.9318256327243257,8.98882050177807,0.0,543,4.787491742782046,261,923,6.828712071641684,0,0,6.828712071641684,264,4.394449154672439,0.0,0,0,0.0,0.0,0.0,7.368970402194793,7.52131798019924,0.0,143000,11.870599909242044
50,RH,Pave,Pave,Bnk,Inside,SWISU,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,VinylSd,Stucco,None,BrkTil,GasA,Y,Detchd,None,WD,Abnorml,0,1,0,0,0,1,0,0,0,1,1,1,0,0,IR23,Gtl,TA,TA,Ex,SBrkr,Typ,TA,TA,No Pool,No Fence,TA,TA,No,Rec,Unf,TA,No Fireplace,Unf,Y,2,2,0,0,0,0,1,0,2,0,1,0,77,41.0,9,4.02535169073515,8.412054873292933,0.0,182,0.0,611,793,6.744059186311348,672,0,7.327123292259293,281,0.0,0.0,56,0,0.0,0.0,0.0,7.440146680662688,7.746732907753622,4.04305126783455,159434,11.979385322467598
